,YIELD_SPREAD,CPI,HY_SPREAD,VIX,SKEW,VIX3M,VIX_BKWD,T5YIE,ICSA,T5YIE_ZONE,ICSA_ZONE,REGIME,REGIME_SCORE,IG_SPREAD,IG_SCORE,STLFSI,FSI_SCORE,SAHM,SAHM_SCORE,LAGGING_TOTAL,RISK_SCORE,SIGNAL,ACTION,LEADING_SCORE,COINCIDENT_SCORE,LAGGING_SCORE,S_YIELD,S_CPI,S_REGIME,S_VIX,S_SKEW,S_BKWD,S_HY,S_IG,S_FSI,S_SAHM
2023-02-03,-0.77,5.957820738137087,4.62,18.329999923706055,123.08000183105469,20.780000686645508,-2.450000762939453,2.27,20.0,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.5509,0,0.0,0,1,2.1,🟢 맑음,기본 비중 유지,2.29,0.0,0.31,2,2,0,0,0,0,0,1,0,0
2023-02-06,-0.81,5.957820738137087,4.62,19.43000030517578,123.01000213623047,21.43000030517578,-2.0,2.33,21.5,HIGH,LOW,과열,1,1.45,1,-0.5509,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-02-07,-0.8,5.957820738137087,4.62,18.65999984741211,123.36000061035156,20.780000686645508,-2.1200008392333984,2.4,21.5,HIGH,LOW,과열,1,1.45,1,-0.5509,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-02-08,-0.82,5.957820738137087,4.62,19.6299991607666,121.5199966430664,21.81999969482422,-2.190000534057617,2.46,21.5,HIGH,LOW,과열,1,1.45,1,-0.5509,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-02-09,-0.81,5.957820738137087,4.62,20.709999084472656,120.58000183105469,22.5,-1.7900009155273438,2.45,21.5,HIGH,LOW,과열,1,1.45,1,-0.5509,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-10,-0.76,5.957820738137087,4.62,20.530000686645508,120.87999725341797,22.549999237060547,-2.019998550415039,2.47,21.5,HIGH,LOW,과열,1,1.45,1,-0.6103,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-13,-0.8,5.957820738137087,4.62,20.34000015258789,122.4800033569336,21.969999313354492,-1.6299991607666016,2.44,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.6103,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,1,0,0,0,1,0,0
2023-02-14,-0.83,5.957820738137087,4.62,18.90999984741211,122.4800033569336,21.139999389648438,-2.229999542236328,2.45,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.6103,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-02-15,-0.81,5.957820738137087,4.62,18.229999542236328,121.36000061035156,20.68000030517578,-2.450000762939453,2.51,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.6103,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-02-16,-0.76,5.957820738137087,4.62,20.170000076293945,123.08999633789062,21.8799991607666,-1.7099990844726562,2.52,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.6103,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,1,0,0,0,1,0,0
2023-02-17,-0.78,5.957820738137087,4.62,20.020000457763672,122.88999938964844,21.770000457763672,-1.75,2.5,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4691,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,1,0,0,0,1,0,0
2023-02-20,-0.78,5.957820738137087,4.62,20.020000457763672,122.88999938964844,21.770000457763672,-1.75,2.5,21.7,HIGH,LOW,과열,1,1.45,1,-0.4691,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-21,-0.72,5.957820738137087,4.62,22.8700008392334,124.08999633789062,23.3799991607666,-0.5099983215332031,2.58,21.7,HIGH,LOW,과열,1,1.45,1,-0.4691,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-22,-0.73,5.957820738137087,4.62,22.290000915527344,122.80999755859375,22.68000030517578,-0.3899993896484375,2.52,21.7,HIGH,LOW,과열,1,1.45,1,-0.4691,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-23,-0.78,5.957820738137087,4.62,21.139999389648438,121.8499984741211,21.739999771118164,-0.6000003814697266,2.5,21.7,HIGH,LOW,과열,1,1.45,1,-0.4691,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-24,-0.83,5.957820738137087,4.62,21.670000076293945,121.22000122070312,22.43000030517578,-0.7600002288818359,2.47,21.7,HIGH,LOW,과열,1,1.45,1,-0.2309,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-27,-0.86,5.957820738137087,4.62,20.950000762939453,120.54000091552734,21.59000015258789,-0.6399993896484375,2.49,20.7,HIGH,LOW,과열,1,1.45,1,-0.2309,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-02-28,-0.89,5.957820738137087,4.62,20.700000762939453,120.01000213623047,21.31999969482422,-0.6199989318847656,2.58,20.7,HIGH,LOW,과열,1,1.45,1,-0.2309,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-03-01,-0.88,4.917719362889961,4.62,20.579999923706055,118.88999938964844,21.360000610351562,-0.7800006866455078,2.59,20.7,HIGH,LOW,과열,1,1.45,1,-0.2309,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,1,0,0,0,1,0,0
2023-03-02,-0.81,4.917719362889961,4.62,19.59000015258789,118.88999938964844,20.6299991607666,-1.039999008178711,2.65,20.7,HIGH,LOW,과열,1,1.45,1,-0.2309,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-03-03,-0.89,4.917719362889961,4.62,18.489999771118164,118.13999938964844,19.979999542236328,-1.489999771118164,2.71,20.7,HIGH,LOW,과열,1,1.45,1,-0.4473,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-03-06,-0.91,4.917719362889961,4.62,18.610000610351562,120.19000244140625,19.989999771118164,-1.3799991607666016,2.7,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4473,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-03-07,-1.03,4.917719362889961,4.62,19.59000015258789,120.55999755859375,20.59000015258789,-1.0,2.54,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4473,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-03-08,-1.07,4.917719362889961,4.62,19.110000610351562,120.55999755859375,20.190000534057617,-1.0799999237060547,2.47,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4473,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-03-09,-0.97,4.917719362889961,4.62,22.610000610351562,122.22000122070312,22.8700008392334,-0.26000022888183594,2.43,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4473,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,1,0,0,0,1,0,0
2023-03-10,-0.9,4.917719362889961,4.62,24.799999237060547,130.27000427246094,25.389999389648438,-0.5900001525878906,2.34,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.0888,0,0.0,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,1,1,0,0,1,0,0
2023-03-13,-0.48,4.917719362889961,4.62,26.520000457763672,132.13999938964844,26.639999389648438,-0.11999893188476562,2.26,22.2,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.0888,0,0.0,0,1,4.34,🟡 흐림,위험자산 10~20% 축소,2.86,1.17,0.31,1,2,2,1,1,0,0,1,0,0
2023-03-14,-0.56,4.917719362889961,4.62,23.729999542236328,132.72000122070312,24.8700008392334,-1.1400012969970703,2.35,22.2,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.0888,0,0.0,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,1,1,0,0,1,0,0
2023-03-15,-0.42,4.917719362889961,4.62,26.139999389648438,136.6199951171875,27.200000762939453,-1.0600013732910156,2.33,22.2,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.0888,0,0.0,0,1,4.34,🟡 흐림,위험자산 10~20% 축소,2.86,1.17,0.31,1,2,2,1,1,0,0,1,0,0
2023-03-16,-0.58,4.917719362889961,4.62,22.989999771118164,134.52999877929688,24.559999465942383,-1.5699996948242188,2.26,22.2,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.0888,0,0.0,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,1,1,0,0,1,0,0
2023-03-17,-0.42,4.917719362889961,4.62,25.510000228881836,131.33999633789062,27.420000076293945,-1.9099998474121094,2.1,22.2,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,1.101,2,0.0,0,3,4.96,🟡 흐림,위험자산 10~20% 축소,2.86,1.17,0.94,1,2,2,1,1,0,0,1,2,0
2023-03-20,-0.45,4.917719362889961,4.62,24.149999618530273,129.91000366210938,25.850000381469727,-1.7000007629394531,2.14,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,1.101,2,0.0,0,3,4.38,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.94,1,2,2,1,0,0,0,1,2,0
2023-03-21,-0.58,4.917719362889961,4.62,21.3799991607666,127.45999908447266,23.56999969482422,-2.190000534057617,2.25,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,1.101,2,0.0,0,3,4.95,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.94,2,2,2,1,0,0,0,1,2,0
2023-03-22,-0.48,4.917719362889961,4.62,22.260000228881836,123.16000366210938,24.3799991607666,-2.1199989318847656,2.31,23.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,1.101,2,0.0,0,3,4.38,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.94,1,2,2,1,0,0,0,1,2,0
2023-03-23,-0.38,4.917719362889961,4.62,22.610000610351562,123.16000366210938,24.530000686645508,-1.9200000762939453,2.26,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,1.101,2,0.0,0,3,4.38,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.94,1,2,2,1,0,0,0,1,2,0
2023-03-24,-0.38,4.917719362889961,4.62,21.739999771118164,126.87999725341797,23.959999084472656,-2.219999313354492,2.21,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,0.2685,1,0.0,0,2,4.07,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.62,1,2,2,1,0,0,0,1,1,0
2023-03-27,-0.41,4.917719362889961,4.62,20.600000381469727,126.0,22.8700008392334,-2.270000457763672,2.27,23.4,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,0.2685,1,0.0,0,2,4.07,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.62,1,2,2,1,0,0,0,1,1,0
2023-03-28,-0.47,4.917719362889961,4.62,19.969999313354492,122.9000015258789,22.3799991607666,-2.4099998474121094,2.34,23.4,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.2685,1,0.0,0,2,3.48,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.62,1,2,2,0,0,0,0,1,1,0
2023-03-29,-0.51,4.917719362889961,4.62,19.1200008392334,123.76000213623047,21.489999771118164,-2.3699989318847656,2.38,23.4,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.2685,1,0.0,0,2,4.05,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.62,2,2,2,0,0,0,0,1,1,0
2023-03-30,-0.55,4.917719362889961,4.62,19.020000457763672,126.30999755859375,21.450000762939453,-2.4300003051757812,2.4,23.4,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.2685,1,0.0,0,2,4.05,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.62,2,2,2,0,0,0,0,1,1,0
2023-03-31,-0.58,4.917719362889961,4.62,18.700000762939453,125.8499984741211,21.229999542236328,-2.529998779296875,2.4,23.4,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.2719,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-04-03,-0.54,4.917719362889961,4.62,18.549999237060547,126.20999908447266,20.829999923706055,-2.280000686645508,2.39,21.7,HIGH,LOW,과열,1,1.45,1,-0.2719,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-04-04,-0.49,4.917719362889961,4.62,19.0,127.02999877929688,21.34000015258789,-2.3400001525878906,2.32,21.7,HIGH,LOW,과열,1,1.45,1,-0.2719,0,0.0,0,1,2.6,🟢 맑음,기본 비중 유지,2.29,0.0,0.31,1,2,1,0,0,0,0,1,0,0
2023-04-05,-0.49,4.917719362889961,4.62,19.079999923706055,126.9800033569336,21.479999542236328,-2.3999996185302734,2.29,21.7,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2719,0,0.0,0,1,1.53,🟢 맑음,기본 비중 유지,1.71,0.0,0.31,1,2,0,0,0,0,0,1,0,0
2023-04-06,-0.52,4.917719362889961,4.62,18.399999618530273,124.41999816894531,21.0,-2.6000003814697266,2.31,21.7,HIGH,LOW,과열,1,1.45,1,-0.2719,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-04-07,-0.58,4.917719362889961,4.62,18.399999618530273,124.41999816894531,21.0,-2.6000003814697266,2.33,21.7,HIGH,LOW,과열,1,1.45,1,-0.095,0,0.0,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,2,2,1,0,0,0,0,1,0,0
2023-04-10,-0.59,4.917719362889961,4.62,18.969999313354492,126.95999908447266,21.06999969482422,-2.1000003814697266,2.34,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.095,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-04-11,-0.6,4.917719362889961,4.62,19.100000381469727,127.41999816894531,21.010000228881836,-1.9099998474121094,2.36,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.095,0,0.0,0,1,3.74,🟡 흐림,위험자산 10~20% 축소,3.43,0.0,0.31,2,2,2,0,0,0,0,1,0,0
2023-04-12,-0.54,4.917719362889961,4.62,19.09000015258789,130.0,21.049999237060547,-1.9599990844726562,2.29,22.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.095,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-13,-0.51,4.917719362889961,4.62,17.799999237060547,132.36000061035156,20.260000228881836,-2.460000991821289,2.29,22.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.095,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-14,-0.56,4.917719362889961,4.62,17.06999969482422,134.64999389648438,20.030000686645508,-2.960000991821289,2.31,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4843,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-17,-0.58,4.917719362889961,4.62,16.950000762939453,135.0399932861328,19.649999618530273,-2.6999988555908203,2.35,22.3,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4843,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-18,-0.61,4.917719362889961,4.62,16.829999923706055,137.1199951171875,19.81999969482422,-2.989999771118164,2.33,22.3,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4843,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-19,-0.64,4.917719362889961,4.62,16.459999084472656,137.1199951171875,20.020000457763672,-3.5600013732910156,2.33,22.3,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4843,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-20,-0.6,4.917719362889961,4.62,17.170000076293945,133.49000549316406,20.549999237060547,-3.3799991607666016,2.28,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.4843,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-21,-0.6,4.917719362889961,4.62,16.770000457763672,132.94000244140625,20.389999389648438,-3.6199989318847656,2.3,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.6583,0,0.0,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-04-24,-0.6,4.917719362889961,4.62,16.889999389648438,132.39999389648438,20.399999618530273,-3.510000228881836,2.33,20.9,HIGH,LOW,과열,1,1.45,1,-0.6583,0,0.0,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,2,2,1,0,1,0,0,1,0,0
2023-04-25,-0.46,4.917719362889961,4.62,18.760000228881836,130.2899932861328,21.649999618530273,-2.8899993896484375,2.26,20.9,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.6583,0,0.0,0,1,2.11,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,2,0,0,1,0,0,1,0,0
2023-04-26,-0.47,4.917719362889961,4.62,18.84000015258789,130.5,21.540000915527344,-2.700000762939453,2.26,20.9,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.6583,0,0.0,0,1,2.11,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,2,0,0,1,0,0,1,0,0
2023-04-27,-0.54,4.917719362889961,4.62,17.030000686645508,136.60000610351562,20.3700008392334,-3.3400001525878906,2.29,20.9,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.6583,0,0.0,0,1,2.68,🟢 맑음,기본 비중 유지,2.29,0.58,0.31,2,2,0,0,1,0,0,1,0,0
2023-04-28,-0.6,4.917719362889961,4.62,15.779999732971191,138.44000244140625,19.540000915527344,-3.7600011825561523,2.2,20.9,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2917,0,0.0,0,1,2.68,🟢 맑음,기본 비중 유지,2.29,0.58,0.31,2,2,0,0,1,0,0,1,0,0
2023-05-01,-0.55,4.131851231385042,4.62,16.079999923706055,135.66000366210938,19.670000076293945,-3.5900001525878906,2.24,21.3,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2917,0,0.03,0,1,2.68,🟢 맑음,기본 비중 유지,2.29,0.58,0.31,2,2,0,0,1,0,0,1,0,0
2023-05-02,-0.53,4.131851231385042,4.62,17.780000686645508,131.08999633789062,20.75,-2.969999313354492,2.18,21.3,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2917,0,0.03,0,1,2.68,🟢 맑음,기본 비중 유지,2.29,0.58,0.31,2,2,0,0,1,0,0,1,0,0
2023-05-03,-0.51,4.131851231385042,4.62,18.34000015258789,130.41000366210938,21.290000915527344,-2.950000762939453,2.19,21.3,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2917,0,0.03,0,1,2.68,🟢 맑음,기본 비중 유지,2.29,0.58,0.31,2,2,0,0,1,0,0,1,0,0
2023-05-04,-0.38,4.131851231385042,4.62,20.09000015258789,130.5399932861328,22.770000457763672,-2.6800003051757812,2.13,21.3,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.2917,0,0.03,0,1,2.69,🟢 맑음,기본 비중 유지,1.71,1.17,0.31,1,2,0,1,1,0,0,1,0,0
2023-05-05,-0.48,4.131851231385042,4.62,17.190000534057617,134.32000732421875,20.780000686645508,-3.5900001525878906,2.19,21.3,NEUTRAL,LOW,골디락스,-1,1.45,1,-0.3311,0,0.03,0,1,2.11,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,2,0,0,1,0,0,1,0,0
2023-05-08,-0.48,4.131851231385042,4.62,16.979999542236328,132.32000732421875,20.709999084472656,-3.729999542236328,2.22,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.3311,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,0,1,0,0,1,0,0
2023-05-09,-0.48,4.131851231385042,4.62,17.709999084472656,133.8800048828125,21.170000076293945,-3.460000991821289,2.22,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.3311,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,0,1,0,0,1,0,0
2023-05-10,-0.47,4.131851231385042,4.62,16.940000534057617,138.6300048828125,20.690000534057617,-3.75,2.13,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.3311,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,0,1,0,0,1,0,0
2023-05-11,-0.5,4.131851231385042,4.62,16.93000030517578,138.6300048828125,20.6200008392334,-3.690000534057617,2.1,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.3311,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,0,1,0,0,1,0,0
2023-05-12,-0.52,4.131851231385042,4.62,17.030000686645508,140.25999450683594,20.65999984741211,-3.6299991607666016,2.11,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.5114,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,0,2,0,0,1,0,0
2023-05-15,-0.49,4.131851231385042,4.62,17.1200008392334,138.57000732421875,20.309999465942383,-3.1899986267089844,2.12,22.5,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.5114,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,0,1,0,0,1,0,0
2023-05-16,-0.52,4.131851231385042,4.62,17.989999771118164,137.32000732421875,20.899999618530273,-2.9099998474121094,2.11,22.5,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.5114,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-17,-0.55,4.131851231385042,4.62,16.8700008392334,137.52999877929688,20.049999237060547,-3.1799983978271484,2.16,22.5,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.5114,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-18,-0.59,4.131851231385042,4.62,16.049999237060547,138.05999755859375,19.329999923706055,-3.280000686645508,2.16,22.5,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.5114,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-19,-0.58,4.131851231385042,4.62,16.809999465942383,135.52000427246094,20.040000915527344,-3.230001449584961,2.19,22.5,NEUTRAL,NEUTRAL,둔화_주의,2,1.45,1,-0.4448,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-22,-0.57,4.131851231385042,4.54,17.209999084472656,136.24000549316406,20.360000610351562,-3.1500015258789062,2.18,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,1.44,1,-0.4448,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-23,-0.56,4.131851231385042,4.6,18.530000686645508,136.4199981689453,21.059999465942383,-2.529998779296875,2.21,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,1.44,1,-0.4448,0,0.03,0,1,4.32,🟡 흐림,위험자산 10~20% 축소,3.43,0.58,0.31,2,2,2,0,1,0,0,1,0,0
2023-05-24,-0.58,4.131851231385042,4.68,20.030000686645508,138.3699951171875,22.020000457763672,-1.989999771118164,2.14,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,1.44,1,-0.4448,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,1,1,0,0,1,0,0
2023-05-25,-0.67,4.131851231385042,4.58,19.139999389648438,140.72999572753906,21.3799991607666,-2.239999771118164,2.12,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,1.42,1,-0.4448,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,0,2,0,0,1,0,0
2023-05-26,-0.74,4.131851231385042,4.53,17.950000762939453,140.72999572753906,20.440000534057617,-2.489999771118164,2.13,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,1.41,1,-0.3224,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,0,2,0,0,1,0,0
2023-05-29,-0.74,4.131851231385042,4.54,17.950000762939453,140.72999572753906,20.440000534057617,-2.489999771118164,2.13,22.9,NEUTRAL,NEUTRAL,둔화_주의,2,1.41,1,-0.3224,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,0,2,0,0,1,0,0
2023-05-30,-0.77,4.131851231385042,4.58,17.459999084472656,145.13999938964844,20.1299991607666,-2.6700000762939453,2.12,22.9,NEUTRAL,NEUTRAL,둔화_주의,2,1.4,1,-0.3224,0,0.03,0,1,4.91,🟡 흐림,위험자산 10~20% 축소,3.43,1.17,0.31,2,2,2,0,2,0,0,1,0,0
